EpochTime,X,Y,Z,ClockBias,HDOP,VDOP,PDOP,GDOP
525127.000000,-1641889.792178,-3664875.432796,4939967.603306,1.644298,1.183136,1.161955,1.658297,1.800713
525128.000000,-1641890.547452,-3664875.652537,4939967.819359,1.354828,1.183095,1.161889,1.658222,1.800622
525129.000000,-1641889.354912,-3664875.484352,4939967.135905,1.742047,1.183054,1.161824,1.658147,1.800532
525130.000000,-1641889.583225,-3664875.789462,4939967.807748,1.411893,1.183012,1.161758,1.658071,1.800441
525131.000000,-1641889.667732,-3664875.695733,4939967.936680,1.334335,1.182971,1.161693,1.657996,1.800351
525132.000000,-1641889.895341,-3664875.501840,4939967.893069,1.421770,1.182929,1.161627,1.657920,1.800260
525133.000000,-1641889.886106,-3664875.560366,4939967.547953,1.644797,1.182888,1.161561,1.657844,1.800169
525134.000000,-1641889.860766,-3664875.661994,4939967.819066,1.588032,1.182846,1.161496,1.657769,1.800078
525135.000000,-1641889.714139,-3664875.517834,4939967.172632,1.632651,1.182805,1.161430,1.657693,1.799987
525136.000000,-1641889.758141,-3664875.781668,4939967.474004,1.511528,1.182763,1.161364,1.657617,1.799896
525137.000000,-1641889.695524,-3664875.430172,4939967.715325,1.794490,1.182721,1.161298,1.657541,1.799805
525138.000000,-1641889.495558,-3664875.291377,4939967.389705,1.961856,1.182680,1.161232,1.657465,1.799714
525139.000000,-1641889.627105,-3664875.990801,4939968.090141,1.172970,1.182638,1.161166,1.657389,1.799622
525140.000000,-1641889.349841,-3664875.461123,4939967.258644,1.764744,1.182596,1.161100,1.657313,1.799531
525141.000000,-1641889.620604,-3664875.704575,4939967.986371,1.370572,1.182554,1.161034,1.657237,1.799440
525142.000000,-1641889.707314,-3664875.945769,4939967.637934,1.465881,1.182512,1.160967,1.657161,1.799348
525143.000000,-1641889.624363,-3664875.841962,4939967.792553,1.555553,1.182470,1.160901,1.657084,1.799257
525144.000000,-1641890.014661,-3664876.677891,4939968.012048,1.012584,1.182429,1.160835,1.657008,1.799165
525145.000000,-1641889.490145,-3664875.978562,4939967.901850,1.268884,1.182387,1.160768,1.656931,1.799073
525146.000000,-1641889.420620,-3664875.918298,4939967.552633,1.467512,1.182345,1.160702,1.656855,1.798981
525147.000000,-1641889.396430,-3664876.009151,4939967.677732,1.567389,1.182303,1.160635,1.656778,1.798890
525148.000000,-1641889.593395,-3664876.072698,4939967.852308,1.155886,1.182261,1.160569,1.656702,1.798798
525149.000000,-1641889.698588,-3664875.940660,4939967.767853,1.215294,1.182218,1.160502,1.656625,1.798706
525150.000000,-1641890.076206,-3664875.903682,4939968.397471,0.940792,1.182176,1.160435,1.656548,1.798613
525151.000000,-1641889.740136,-3664875.851190,4939967.724721,1.323230,1.182134,1.160369,1.656471,1.798521
525152.000000,-1641889.789251,-3664875.788186,4939967.567422,1.394535,1.182092,1.160302,1.656394,1.798429
525153.000000,-1641889.987502,-3664876.016431,4939968.134658,0.998835,1.182050,1.160235,1.656317,1.798337
525154.000000,-1641890.164961,-3664876.584115,4939968.214572,0.616567,1.182007,1.160168,1.656240,1.798244
525155.000000,-1641889.837947,-3664875.894778,4939967.835490,1.289837,1.181965,1.160101,1.656163,1.798152
525156.000000,-1641889.924938,-3664876.082382,4939967.873957,1.177795,1.181923,1.160034,1.656086,1.798059
525157.000000,-1641889.510959,-3664875.743710,4939967.605139,1.468292,1.181880,1.159967,1.656008,1.797967
525158.000000,-1641889.993015,-3664876.357389,4939967.751089,0.964978,1.181838,1.159899,1.655931,1.797874
525159.000000,-1641889.101393,-3664875.926144,4939967.102489,1.700389,1.181796,1.159832,1.655854,1.797781
525160.000000,-1641889.186303,-3664875.679447,4939967.471207,1.733784,1.181753,1.159765,1.655776,1.797688
525161.000000,-1641889.184758,-3664875.988080,4939967.664246,1.549599,1.181711,1.159698,1.655699,1.797595
525162.000000,-1641889.817864,-3664876.070650,4939968.052710,1.209207,1.181668,1.159630,1.655621,1.797502
525163.000000,-1641889.574835,-3664875.820745,4939967.399465,1.510027,1.181625,1.159563,1.655543,1.797409
525164.000000,-1641889.901802,-3664875.484376,4939967.877027,1.604282,1.181583,1.159495,1.655466,1.797316
525165.000000,-1641889.178552,-3664875.717323,4939967.805412,1.686984,1.181540,1.159427,1.655388,1.797223
525166.000000,-1641889.642985,-3664875.984749,4939967.281026,1.559012,1.181497,1.159360,1.655310,1.797130
525167.000000,-1641889.816698,-3664876.346691,4939967.443075,1.402438,1.181455,1.159292,1.655232,1.797036
525168.000000,-1641889.791780,-3664876.013033,4939967.432783,1.458300,1.181412,1.159224,1.655154,1.796943
525169.000000,-1641889.717271,-3664875.927122,4939967.820903,1.126610,1.181369,1.159156,1.655076,1.796849
525170.000000,-1641889.249028,-3664876.053125,4939967.384988,1.614752,1.181326,1.159088,1.654998,1.796756
525171.000000,-1641889.580656,-3664876.519850,4939967.529188,1.178625,1.181284,1.159020,1.654920,1.796662
525172.000000,-1641889.842484,-3664876.647204,4939967.788681,0.881585,1.181241,1.158952,1.654841,1.796568
525173.000000,-1641889.926253,-3664876.317816,4939967.555853,1.015667,1.181198,1.158884,1.654763,1.796475
525174.000000,-1641889.538046,-3664876.054745,4939967.600805,1.295159,1.181155,1.158816,1.654685,1.796381
525175.000000,-1641889.784409,-3664876.024095,4939967.750918,1.234096,1.181112,1.158748,1.654606,1.796287
525176.000000,-1641889.691110,-3664876.405625,4939967.284754,1.373479,1.181069,1.158679,1.654528,1.796193
525177.000000,-1641889.628358,-3664876.337912,4939967.676808,1.142135,1.181026,1.158611,1.654449,1.796099
525178.000000,-1641889.778058,-3664876.079685,4939967.567706,1.453168,1.180983,1.158543,1.654370,1.796005
525179.000000,-1641889.656363,-3664876.179896,4939967.935447,1.023534,1.180939,1.158474,1.654292,1.795910
525180.000000,-1641889.938576,-3664876.330630,4939967.738199,1.127127,1.180896,1.158406,1.654213,1.795816
525181.000000,-1641889.692159,-3664876.114593,4939967.396759,1.292400,1.180853,1.158337,1.654134,1.795722
525182.000000,-1641889.789513,-3664876.385930,4939967.938477,1.110839,1.180810,1.158268,1.654055,1.795627
525183.000000,-1641889.909469,-3664876.269363,4939967.697567,1.171765,1.180767,1.158200,1.653976,1.795533
525184.000000,-1641890.011061,-3664876.528158,4939967.653189,1.056477,1.180723,1.158131,1.653897,1.795438
525185.000000,-1641890.298011,-3664876.669005,4939968.083012,0.785191,1.180680,1.158062,1.653818,1.795343
525186.000000,-1641890.099564,-3664876.748547,4939967.635662,0.918836,1.180637,1.157993,1.653738,1.795249
525187.000000,-1641889.982970,-3664876.075967,4939967.504049,1.332102,1.180593,1.157924,1.653659,1.795154
525188.000000,-1641889.293602,-3664875.533229,4939967.302181,1.711695,1.180550,1.157855,1.653580,1.795059
525189.000000,-1641889.309384,-3664875.871050,4939967.099544,1.725902,1.180506,1.157786,1.653501,1.794964
525190.000000,-1641889.546318,-3664876.160585,4939967.662801,1.348562,1.180463,1.157717,1.653421,1.794869
525191.000000,-1641889.783444,-3664876.108630,4939967.792574,1.211940,1.180419,1.157648,1.653342,1.794774
525192.000000,-1641890.036208,-3664876.453859,4939967.954133,0.981938,1.180376,1.157579,1.653262,1.794678
525193.000000,-1641889.886642,-3664876.605453,4939967.780919,1.069950,1.180332,1.157509,1.653182,1.794583
525194.000000,-1641889.882690,-3664876.611803,4939967.968498,0.877758,1.180288,1.157440,1.653102,1.794488
525195.000000,-1641889.761594,-3664876.551797,4939968.031389,0.761801,1.180245,1.157371,1.653023,1.794392
525196.000000,-1641889.900143,-3664876.807869,4939967.979090,0.802235,1.180201,1.157301,1.652943,1.794297
525197.000000,-1641889.786978,-3664876.655759,4939967.765056,0.897798,1.180157,1.157232,1.652863,1.794201
525198.000000,-1641889.674520,-3664876.342974,4939967.594793,1.229540,1.180113,1.157162,1.652783,1.794106
525199.000000,-1641889.997234,-3664876.453148,4939967.917562,1.064043,1.180070,1.157092,1.652703,1.794010
525200.000000,-1641890.369295,-3664876.848366,4939967.484418,0.980848,1.180026,1.157023,1.652623,1.793914
525201.000000,-1641889.981656,-3664876.398479,4939967.416289,1.393476,1.179982,1.156953,1.652543,1.793818
525202.000000,-1641889.713335,-3664876.587473,4939967.381866,1.119021,1.179938,1.156883,1.652462,1.793723
525203.000000,-1641889.643353,-3664876.161755,4939967.417047,1.259626,1.179894,1.156813,1.652382,1.793627
525204.000000,-1641889.819709,-3664875.931442,4939967.018884,1.645025,1.179850,1.156743,1.652302,1.793531
525205.000000,-1641889.678748,-3664875.643810,4939967.378756,1.659062,1.179806,1.156673,1.652221,1.793434
525206.000000,-1641890.333661,-3664876.566582,4939968.419406,0.546357,1.179762,1.156603,1.652141,1.793338
525207.000000,-1641890.371621,-3664877.018891,4939968.271246,0.576626,1.179718,1.156533,1.652060,1.793242
525208.000000,-1641889.665975,-3664876.389686,4939967.649124,1.278232,1.179674,1.156463,1.651979,1.793146
525209.000000,-1641889.532787,-3664876.796253,4939967.615872,1.094618,1.179630,1.156392,1.651899,1.793049
525210.000000,-1641890.231513,-3664877.180324,4939967.867838,0.527289,1.179585,1.156322,1.651818,1.792953
525211.000000,-1641890.214163,-3664877.162095,4939968.453653,0.368028,1.179541,1.156252,1.651737,1.792856
525212.000000,-1641889.821970,-3664877.305837,4939967.833848,0.574957,1.179497,1.156181,1.651656,1.792759
525213.000000,-1641889.970663,-3664876.827790,4939967.227468,1.006001,1.179453,1.156111,1.651575,1.792663
525214.000000,-1641890.216469,-3664877.018373,4939967.503895,0.848613,1.179408,1.156040,1.651494,1.792566
525215.000000,-1641889.976663,-3664876.845290,4939967.445446,0.967059,1.179364,1.155970,1.651413,1.792469
525216.000000,-1641889.906789,-3664876.933264,4939967.752410,0.683847,1.179320,1.155899,1.651332,1.792372
525217.000000,-1641889.994176,-3664876.991539,4939967.959267,0.552863,1.179275,1.155828,1.651251,1.792275
525218.000000,-1641889.942605,-3664876.601865,4939967.780978,1.158340,1.179231,1.155758,1.651170,1.792178
525219.000000,-1641890.086009,-3664877.089049,4939967.691084,0.890160,1.179186,1.155687,1.651088,1.792081
525220.000000,-1641889.665275,-3664876.171165,4939967.211960,1.466857,1.179142,1.155616,1.651007,1.791984
525221.000000,-1641889.891857,-3664876.255791,4939967.532771,1.461905,1.179097,1.155545,1.650925,1.791887
525222.000000,-1641889.786307,-3664876.902201,4939967.579286,0.913405,1.179053,1.155474,1.650844,1.791789
525223.000000,-1641890.376018,-3664876.756304,4939967.814529,0.702638,1.179008,1.155403,1.650762,1.791692
525224.000000,-1641889.820988,-3664876.616839,4939967.383080,1.051595,1.178963,1.155332,1.650680,1.791594
525225.000000,-1641889.422150,-3664876.773972,4939967.430591,0.938287,1.178919,1.155261,1.650599,1.791497
525226.000000,-1641889.613605,-3664876.757289,4939967.338924,1.170668,1.178874,1.155189,1.650517,1.791399
525227.000000,-1641889.516108,-3664876.510734,4939966.858504,1.414039,1.178829,1.155118,1.650435,1.791301
525228.000000,-1641889.788089,-3664876.894668,4939967.492799,0.922870,1.178784,1.155047,1.650353,1.791204
525229.000000,-1641889.582899,-3664876.694217,4939967.155832,1.134121,1.178740,1.154975,1.650271,1.791106
525230.000000,-1641889.717850,-3664876.315207,4939967.009359,1.630114,1.178695,1.154904,1.650189,1.791008
525231.000000,-1641889.437407,-3664876.070012,4939967.166593,1.592583,1.178650,1.154832,1.650107,1.790910
525232.000000,-1641889.303257,-3664876.326983,4939966.822906,1.549232,1.178605,1.154761,1.650025,1.790812
525233.000000,-1641889.264382,-3664876.038240,4939966.830151,1.557999,1.178560,1.154689,1.649943,1.790714
525234.000000,-1641889.494357,-3664876.241265,4939967.219396,1.560818,1.178515,1.154617,1.649860,1.790615
525235.000000,-1641889.982789,-3664876.868181,4939967.250298,1.179116,1.178470,1.154546,1.649778,1.790517
525236.000000,-1641889.898518,-3664877.179799,4939967.315840,0.965284,1.178425,1.154474,1.649695,1.790419
525237.000000,-1641889.485938,-3664876.424318,4939967.170935,1.232491,1.178380,1.154402,1.649613,1.790320
525238.000000,-1641889.543127,-3664876.519425,4939967.076794,1.371831,1.178335,1.154330,1.649530,1.790222
525239.000000,-1641889.818464,-3664876.725747,4939966.892104,1.237956,1.178290,1.154258,1.649448,1.790123
525240.000000,-1641889.288012,-3664876.625653,4939967.169218,1.421519,1.178244,1.154186,1.649365,1.790025
525241.000000,-1641889.695372,-3664877.106576,4939967.151249,1.005524,1.178199,1.154114,1.649282,1.789926
525242.000000,-1641889.792114,-3664877.345305,4939967.709467,0.741319,1.178154,1.154042,1.649199,1.789827
525243.000000,-1641889.596643,-3664877.035165,4939967.473655,0.969155,1.178109,1.153969,1.649117,1.789729
525244.000000,-1641889.685585,-3664876.403706,4939967.231815,1.439053,1.178063,1.153897,1.649034,1.789630
525245.000000,-1641889.627358,-3664876.679490,4939967.397196,1.178221,1.178018,1.153825,1.648951,1.789531
525246.000000,-1641889.950678,-3664877.129049,4939967.159519,0.957610,1.177973,1.153752,1.648867,1.789432
525247.000000,-1641889.940907,-3664876.925420,4939967.377760,1.149285,1.177927,1.153680,1.648784,1.789332
525248.000000,-1641890.136990,-3664877.281388,4939967.526395,0.746632,1.177882,1.153608,1.648701,1.789233
525249.000000,-1641889.717874,-3664876.789471,4939967.408937,0.983791,1.177836,1.153535,1.648618,1.789134
525250.000000,-1641890.167916,-3664876.868504,4939967.653217,0.930733,1.177791,1.153462,1.648535,1.789035
525251.000000,-1641889.803957,-3664877.059824,4939967.623546,0.776597,1.177745,1.153390,1.648451,1.788935
525252.000000,-1641889.679698,-3664876.638784,4939967.044495,1.160141,1.177700,1.153317,1.648368,1.788836
525253.000000,-1641889.611362,-3664876.739431,4939967.196816,1.116374,1.177654,1.153244,1.648284,1.788736
525254.000000,-1641889.632061,-3664876.797115,4939967.523222,0.866625,1.177608,1.153171,1.648201,1.788637
525255.000000,-1641889.916369,-3664876.858428,4939967.501266,1.029881,1.177563,1.153098,1.648117,1.788537
525256.000000,-1641890.131855,-3664876.988149,4939967.253167,1.007696,1.177517,1.153025,1.648033,1.788437
525257.000000,-1641889.821466,-3664876.536768,4939967.649303,1.072236,1.177471,1.152952,1.647950,1.788338
525258.000000,-1641889.804576,-3664876.752967,4939967.605883,0.984102,1.177425,1.152879,1.647866,1.788238
525259.000000,-1641890.069646,-3664876.509922,4939967.395826,1.094812,1.177380,1.152806,1.647782,1.788138
525260.000000,-1641889.864634,-3664876.652230,4939967.490233,1.094812,1.177334,1.152733,1.647698,1.788038
525261.000000,-1641889.911611,-3664876.406186,4939967.171668,1.213790,1.177288,1.152660,1.647614,1.787938
525262.000000,-1641889.742282,-3664876.145915,4939967.320317,1.398088,1.177242,1.152587,1.647530,1.787838
525263.000000,-1641889.798424,-3664876.311851,4939966.973251,1.334540,1.177196,1.152513,1.647446,1.787737
525264.000000,-1641890.167829,-3664876.911037,4939967.698714,0.915020,1.177150,1.152440,1.647361,1.787637
525265.000000,-1641890.082390,-3664877.056028,4939968.004819,0.518758,1.177104,1.152366,1.647277,1.787537
525266.000000,-1641889.930861,-3664876.714976,4939967.639444,0.933155,1.177058,1.152293,1.647193,1.787436
525267.000000,-1641889.804505,-3664876.840231,4939967.551979,0.859833,1.177012,1.152219,1.647108,1.787336
525268.000000,-1641889.671477,-3664876.747224,4939967.313122,0.838295,1.176966,1.152146,1.647024,1.787235
525269.000000,-1641889.621956,-3664877.101259,4939967.533759,0.717431,1.176920,1.152072,1.646939,1.787135
525270.000000,-1641890.035269,-3664876.882284,4939967.327944,0.952517,1.176873,1.151998,1.646855,1.787034
525271.000000,-1641889.813591,-3664876.970621,4939967.622536,0.618816,1.176827,1.151924,1.646770,1.786933
525272.000000,-1641889.616495,-3664876.354816,4939967.515675,1.177492,1.176781,1.151851,1.646686,1.786832
525273.000000,-1641889.829650,-3664876.885184,4939967.405549,0.919542,1.176735,1.151777,1.646601,1.786731
525274.000000,-1641889.790160,-3664877.015026,4939967.509402,0.939071,1.176688,1.151703,1.646516,1.786630
525275.000000,-1641889.897313,-3664876.386912,4939967.151393,1.319395,1.176642,1.151629,1.646431,1.786529
525276.000000,-1641890.188011,-3664877.082854,4939967.754092,0.754596,1.176596,1.151554,1.646346,1.786428
525277.000000,-1641890.066614,-3664877.126729,4939968.124644,0.642314,1.176549,1.151480,1.646261,1.786327
525278.000000,-1641889.981189,-3664876.970276,4939967.763451,0.726179,1.176503,1.151406,1.646176,1.786226
525279.000000,-1641889.897987,-3664876.875749,4939967.607782,0.892226,1.176457,1.151332,1.646091,1.786124
525280.000000,-1641890.154152,-3664876.542251,4939967.481513,0.991141,1.176410,1.151258,1.646006,1.786023
525281.000000,-1641889.948938,-3664877.138198,4939967.984772,0.386136,1.176363,1.151183,1.645920,1.785922
525282.000000,-1641890.077175,-3664876.982757,4939967.484769,0.800381,1.176317,1.151109,1.645835,1.785820
525283.000000,-1641890.201055,-3664877.245457,4939967.779728,0.491306,1.176270,1.151034,1.645750,1.785719
525284.000000,-1641890.186926,-3664877.027125,4939967.840901,0.509313,1.176224,1.150960,1.645664,1.785617
525285.000000,-1641890.299779,-3664877.067434,4939967.365010,0.735591,1.176177,1.150885,1.645579,1.785515
525286.000000,-1641889.627659,-3664876.473185,4939967.119036,1.433605,1.176130,1.150811,1.645493,1.785413
525287.000000,-1641889.867442,-3664876.920067,4939966.845344,1.228161,1.176084,1.150736,1.645408,1.785312
525288.000000,-1641890.449013,-3664877.210319,4939967.101890,0.969547,1.176037,1.150661,1.645322,1.785210
525289.000000,-1641890.171391,-3664876.741991,4939966.994823,1.075461,1.175990,1.150586,1.645236,1.785108
525290.000000,-1641890.343465,-3664876.791194,4939967.638127,0.850572,1.175943,1.150512,1.645150,1.785006
525291.000000,-1641889.827608,-3664876.660899,4939967.775944,0.926129,1.175897,1.150437,1.645064,1.784903
525292.000000,-1641890.250423,-3664877.245503,4939967.901810,0.570709,1.175850,1.150362,1.644978,1.784801
525293.000000,-1641889.959684,-3664876.275874,4939967.478647,1.265270,1.175803,1.150287,1.644893,1.784699
